id,age,education,education_num,marital_status,occupation,relationship,race,gender,hours_per_week,native_country,greater_than_50k,age_standarized
21025,19.0, HS-grad,9.0, Never-married, Other-service, Not-in-family, White, Female,50.0, United-States,0,-1.627640089911108
21026,46.0, 11th,7.0, Divorced, Handlers-cleaners, Unmarried, Black, Female,40.0, United-States,0,0.6252691056685725
21027,49.0, Doctorate,16.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,45.0, United-States,1,0.8755923496218704
21028,31.0, 10th,6.0, Never-married, Other-service, Not-in-family, White, Female,40.0, United-States,0,-0.6263471140979165
21029,45.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,40.0, United-States,1,0.5418280243508066
21032,25.0, Bachelors,13.0, Never-married, Prof-specialty, Not-in-family, White, Female,40.0, United-States,0,-1.1269936020045122
21033,46.0, Prof-school,15.0, Separated, Prof-specialty, Not-in-family, White, Male,50.0, United-States,1,0.6252691056685725
21034,44.0, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,40.0, United-States,0,0.4583869430330407
21035,25.0, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,40.0, United-States,0,-1.1269936020045122
21036,30.0, Bachelors,13.0, Never-married, Exec-managerial, Not-in-family, White, Male,40.0, United-States,0,-0.7097881954156825
21038,34.0, Bachelors,13.0, Married-civ-spouse, Craft-repair, Husband, White, Male,45.0, United-States,1,-0.3760238701446187
21039,34.0, HS-grad,9.0, Never-married,new_missing, Not-in-family, White, Male,40.0, United-States,0,-0.3760238701446187
21042,27.0, Bachelors,13.0, Never-married, Prof-specialty, Not-in-family, White, Female,40.0, United-States,0,-0.9601114393689804
21043,29.0, Some-college,10.0, Never-married, Craft-repair, Own-child, White, Male,40.0, United-States,0,-0.7932292767334485
21044,60.0, Some-college,10.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,40.0, United-States,1,1.7934442441172955
21046,27.0, Masters,14.0, Never-married, Sales, Own-child, White, Female,40.0, United-States,0,-0.9601114393689804
21047,57.0, Some-college,10.0, Married-civ-spouse, Other-service, Husband, White, Male,48.0, United-States,0,1.543121000163998
21050,29.0, Bachelors,13.0, Married-civ-spouse, Protective-serv, Husband, White, Male,40.0, United-States,1,-0.7932292767334485
21051,34.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,40.0, United-States,0,-0.3760238701446187
21052,27.0, HS-grad,9.0, Never-married, Other-service, Not-in-family, White, Male,40.0, United-States,0,-0.9601114393689804
21053,31.0, Assoc-voc,11.0, Divorced, Tech-support, Unmarried, White, Female,40.0, United-States,0,-0.6263471140979165
21054,31.0, Bachelors,13.0, Married-civ-spouse, Craft-repair, Husband, White, Male,40.0, United-States,0,-0.6263471140979165
21057,20.0, HS-grad,9.0, Never-married, Sales, Other-relative, Black, Female,35.0, United-States,0,-1.544199008593342
21059,35.0, 11th,7.0, Divorced, Transport-moving, Not-in-family, White, Male,50.0, United-States,0,-0.2925827888268528
21060,41.0, Some-college,10.0, Divorced, Exec-managerial, Not-in-family, White, Female,40.0, United-States,0,0.2080636990797428
21061,38.0, Some-college,10.0, Divorced, Exec-managerial, Own-child, Black, Female,40.0, United-States,0,-0.0422595448735549
21062,21.0, Some-college,10.0, Never-married, Machine-op-inspct, Own-child, White, Male,40.0,new_missing,0,-1.460757927275576
21063,64.0, Bachelors,13.0, Married-civ-spouse, Craft-repair, Husband, White, Male,45.0, United-States,1,2.12720856938836
21065,31.0, Some-college,10.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,50.0, Germany,1,-0.6263471140979165
21066,42.0, Assoc-acdm,12.0, Married-civ-spouse, Transport-moving, Husband, White, Male,50.0, United-States,0,0.2915047803975087
21067,35.0, Assoc-acdm,12.0, Married-civ-spouse, Other-service, Wife, White, Female,35.0, United-States,1,-0.2925827888268528
21068,36.0, Some-college,10.0, Divorced, Exec-managerial, Unmarried, Black, Female,40.0, United-States,1,-0.2091417075090868
21071,26.0, Bachelors,13.0, Never-married, Prof-specialty, Not-in-family, Black, Female,40.0, United-States,0,-1.0435525206867462
21073,40.0, Assoc-acdm,12.0, Divorced, Other-service, Not-in-family, White, Female,40.0, United-States,0,0.1246226177619768
21075,33.0, HS-grad,9.0, Never-married, Machine-op-inspct, Not-in-family, Black, Female,40.0, United-States,0,-0.4594649514623847
21076,45.0, Assoc-acdm,12.0, Never-married, Adm-clerical, Not-in-family, White, Male,40.0, Columbia,0,0.5418280243508066
21077,41.0, HS-grad,9.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,43.0, United-States,1,0.2080636990797428
21078,29.0, HS-grad,9.0, Married-civ-spouse, Other-service, Husband, White, Male,40.0, United-States,0,-0.7932292767334485
21079,46.0, Masters,14.0, Married-civ-spouse, Prof-specialty, Wife, White, Female,45.0, United-States,1,0.6252691056685725
21080,48.0, Assoc-acdm,12.0, Married-civ-spouse, Transport-moving, Husband, White, Male,45.0, United-States,0,0.7921512683041044
21081,38.0, HS-grad,9.0, Married-civ-spouse, Sales, Husband, White, Male,45.0, United-States,0,-0.0422595448735549
21082,29.0, Some-college,10.0, Never-married, Adm-clerical, Own-child, Black, Female,40.0, United-States,0,-0.7932292767334485
21083,35.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,40.0, United-States,0,-0.2925827888268528
21085,27.0, HS-grad,9.0, Married-civ-spouse, Other-service, Own-child, White, Male,40.0, United-States,0,-0.9601114393689804
21086,43.0, Some-college,10.0, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,40.0, United-States,1,0.3749458617152747
21088,30.0, HS-grad,9.0, Never-married, Machine-op-inspct, Own-child, White, Male,45.0, United-States,0,-0.7097881954156825
21089,24.0, Some-college,10.0, Married-civ-spouse, Transport-moving, Husband, White, Male,40.0, United-States,1,-1.210434683322278
21091,25.0, HS-grad,9.0, Separated, Craft-repair, Own-child, White, Male,40.0, Mexico,0,-1.1269936020045122
21093,36.0, Bachelors,13.0, Divorced, Prof-specialty, Unmarried, Black, Female,40.0, United-States,0,-0.2091417075090868
21094,23.0, 12th,8.0, Never-married, Machine-op-inspct, Own-child, White, Female,40.0, United-States,0,-1.293875764640044
21098,20.0, Some-college,10.0, Never-married, Sales, Not-in-family, White, Female,40.0, United-States,0,-1.544199008593342
21099,22.0, HS-grad,9.0, Never-married, Adm-clerical, Own-child, White, Male,40.0, United-States,0,-1.37731684595781
21101,41.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,40.0, United-States,0,0.2080636990797428
21102,35.0, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,40.0, United-States,0,-0.2925827888268528
21104,54.0, Doctorate,16.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,50.0, United-States,1,1.2927977562107
21106,43.0, HS-grad,9.0, Never-married, Adm-clerical, Unmarried, White, Female,40.0, United-States,0,0.3749458617152747
21107,33.0, 12th,8.0, Divorced, Craft-repair, Not-in-family, White, Male,42.0, United-States,0,-0.4594649514623847
21108,30.0, Prof-school,15.0, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Female,40.0,new_missing,0,-0.7097881954156825
21109,38.0, Some-college,10.0, Divorced, Adm-clerical, Not-in-family, White, Male,40.0, United-States,1,-0.0422595448735549
21110,54.0, HS-grad,9.0, Married-civ-spouse, Other-service, Husband, Black, Male,45.0, United-States,0,1.2927977562107
21111,39.0, HS-grad,9.0, Never-married, Machine-op-inspct, Not-in-family, Black, Female,52.0, United-States,0,0.0411815364442109
21112,32.0, Some-college,10.0, Separated, Tech-support, Not-in-family, Amer-Indian-Eskimo, Male,40.0, United-States,0,-0.5429060327801506
21114,24.0, Assoc-voc,11.0, Married-civ-spouse,new_missing, Wife, Black, Female,35.0, United-States,0,-1.210434683322278
21115,22.0, Bachelors,13.0, Never-married, Exec-managerial, Own-child, White, Male,40.0, United-States,0,-1.37731684595781
21116,34.0, HS-grad,9.0, Married-civ-spouse, Other-service, Husband, White, Male,40.0, United-States,1,-0.3760238701446187
21119,53.0, HS-grad,9.0, Divorced, Tech-support, Unmarried, White, Male,40.0, United-States,0,1.209356674892934
21120,32.0, Some-college,10.0, Never-married, Adm-clerical, Not-in-family, White, Female,40.0, United-States,0,-0.5429060327801506
21123,28.0, Some-college,10.0, Married-civ-spouse, Transport-moving, Husband, White, Male,40.0, El-Salvador,0,-0.8766703580512144
21125,21.0, Some-college,10.0, Never-married,new_missing, Own-child, White, Male,48.0, United-States,0,-1.460757927275576
21126,52.0, Bachelors,13.0, Separated, Exec-managerial, Unmarried, White, Female,40.0,new_missing,0,1.125915593575168
21127,25.0, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,40.0, United-States,0,-1.1269936020045122
21128,30.0, Masters,14.0, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,50.0, India,1,-0.7097881954156825
21130,49.0, Bachelors,13.0, Never-married, Tech-support, Unmarried, Asian-Pac-Islander, Female,40.0, India,0,0.8755923496218704
21134,42.0, Bachelors,13.0, Divorced, Prof-specialty, Not-in-family, White, Male,50.0,new_missing,0,0.2915047803975087
21135,69.0, HS-grad,9.0, Married-civ-spouse, Other-service, Husband, White, Male,40.0, United-States,1,2.5444139759771893
21136,61.0, HS-grad,9.0, Divorced, Exec-managerial, Not-in-family, White, Female,40.0, United-States,0,1.8768853254350617
21137,34.0, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,40.0, United-States,0,-0.3760238701446187
21138,28.0, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,45.0, United-States,0,-0.8766703580512144
21139,19.0, HS-grad,9.0, Never-married, Machine-op-inspct, Own-child, White, Female,34.0, United-States,0,-1.627640089911108
21140,31.0, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,40.0, United-States,0,-0.6263471140979165
21141,32.0, Some-college,10.0, Never-married, Exec-managerial, Not-in-family, White, Male,40.0, United-States,0,-0.5429060327801506
21144,46.0, HS-grad,9.0, Never-married, Adm-clerical, Unmarried, White, Female,37.0, United-States,0,0.6252691056685725
21146,48.0, HS-grad,9.0, Married-civ-spouse,new_missing, Husband, White, Male,40.0, United-States,1,0.7921512683041044
21149,19.0, Some-college,10.0, Never-married, Sales, Own-child, White, Female,38.0, United-States,0,-1.627640089911108
21150,40.0, Some-college,10.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,40.0, United-States,1,0.1246226177619768
21151,63.0, 10th,6.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,50.0, United-States,0,2.0437674880705936
21153,46.0, Some-college,10.0, Divorced, Sales, Unmarried, White, Female,40.0, United-States,0,0.6252691056685725
21154,22.0, 10th,6.0, Never-married, Machine-op-inspct, Unmarried, White, Male,40.0, United-States,0,-1.37731684595781
21155,36.0, Assoc-acdm,12.0, Never-married, Prof-specialty, Not-in-family, White, Male,45.0, United-States,0,-0.2091417075090868
21156,57.0, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,40.0, United-States,1,1.543121000163998
21159,59.0, Some-college,10.0, Married-civ-spouse, Transport-moving, Husband, White, Male,35.0, United-States,1,1.7100031627995298
21160,36.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,45.0, United-States,0,-0.2091417075090868
21161,29.0, Masters,14.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,45.0, Germany,0,-0.7932292767334485
21162,49.0, Bachelors,13.0, Divorced, Prof-specialty, Unmarried, White, Male,45.0, United-States,0,0.8755923496218704
21165,46.0, HS-grad,9.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,40.0, United-States,0,0.6252691056685725
21167,40.0, Assoc-acdm,12.0, Divorced, Transport-moving, Unmarried, White, Female,40.0, United-States,0,0.1246226177619768
21168,43.0, 12th,8.0, Married-civ-spouse, Transport-moving, Husband, White, Male,40.0, United-States,0,0.3749458617152747
21171,30.0, Assoc-voc,11.0, Married-civ-spouse, Adm-clerical, Wife, White, Female,35.0, United-States,0,-0.7097881954156825
21172,58.0, Some-college,10.0, Married-civ-spouse, Sales, Husband, White, Male,40.0, United-States,1,1.6265620814817638
21173,43.0, HS-grad,9.0, Divorced, Farming-fishing, Not-in-family, Black, Male,40.0, United-States,0,0.3749458617152747
21174,53.0, HS-grad,9.0, Married-civ-spouse, Other-service, Husband, Black, Male,40.0, United-States,0,1.209356674892934
21177,45.0, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,40.0, United-States,1,0.5418280243508066
21179,23.0, 10th,6.0, Never-married,new_missing, Own-child, Black, Female,40.0, United-States,0,-1.293875764640044
21180,38.0, Some-college,10.0, Married-civ-spouse, Sales, Wife, White, Female,40.0, United-States,1,-0.0422595448735549
21181,42.0, Bachelors,13.0, Married-civ-spouse, Sales, Husband, White, Male,40.0, United-States,1,0.2915047803975087
21182,24.0, Some-college,10.0, Never-married, Protective-serv, Unmarried, Other, Male,40.0, United-States,0,-1.210434683322278
21183,63.0, HS-grad,9.0, Married-civ-spouse, Sales, Husband, White, Male,35.0, United-States,0,2.0437674880705936
21184,25.0, Some-college,10.0, Never-married, Adm-clerical, Own-child, Black, Female,35.0, United-States,0,-1.1269936020045122
21185,37.0, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, Black, Male,40.0, United-States,0,-0.1257006261913209
21186,28.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,40.0, Italy,0,-0.8766703580512144
21187,31.0, Some-college,10.0, Married-civ-spouse, Other-service, Husband, White, Male,40.0, United-States,0,-0.6263471140979165
21188,46.0, Prof-school,15.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,50.0, United-States,1,0.6252691056685725
21189,44.0, Bachelors,13.0, Divorced, Sales, Unmarried, White, Male,44.0, United-States,1,0.4583869430330407
21190,42.0, Masters,14.0, Never-married, Prof-specialty, Not-in-family, White, Female,40.0, United-States,1,0.2915047803975087
21191,45.0, Doctorate,16.0, Separated, Exec-managerial, Unmarried, White, Male,40.0, United-States,1,0.5418280243508066
21193,40.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,40.0, United-States,1,0.1246226177619768
21194,26.0, HS-grad,9.0, Never-married, Sales, Own-child, White, Male,40.0, United-States,0,-1.0435525206867462
21195,55.0, Bachelors,13.0, Separated, Craft-repair, Not-in-family, White, Male,40.0,new_missing,0,1.376238837528466
21197,27.0, Some-college,10.0, Married-civ-spouse, Other-service, Husband, White, Male,40.0, United-States,0,-0.9601114393689804
21198,71.0, Some-college,10.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,50.0, United-States,1,2.711296138612721
21199,35.0, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,50.0, United-States,0,-0.2925827888268528
21201,26.0, HS-grad,9.0, Married-civ-spouse, Transport-moving, Husband, White, Male,52.0, United-States,1,-1.0435525206867462
21202,22.0, Some-college,10.0, Never-married, Machine-op-inspct, Not-in-family, White, Female,35.0, United-States,0,-1.37731684595781
21204,33.0, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,40.0, United-States,0,-0.4594649514623847
21205,41.0, Assoc-acdm,12.0, Married-civ-spouse, Exec-managerial, Husband, Black, Male,50.0, United-States,1,0.2080636990797428
21206,50.0, Masters,14.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,50.0, United-States,1,0.9590334309396364
21207,26.0, HS-grad,9.0, Married-civ-spouse, Adm-clerical, Wife, White, Female,40.0, United-States,0,-1.0435525206867462
21208,21.0, HS-grad,9.0, Never-married, Handlers-cleaners, Not-in-family, Black, Female,40.0, United-States,0,-1.460757927275576
21209,53.0, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,40.0, United-States,1,1.209356674892934
21210,32.0, HS-grad,9.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,40.0, United-States,1,-0.5429060327801506
21212,22.0, Bachelors,13.0, Never-married, Adm-clerical, Own-child, White, Female,35.0, United-States,0,-1.37731684595781
21215,51.0, Some-college,10.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,45.0, United-States,1,1.0424745122574022
21216,42.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,48.0, United-States,1,0.2915047803975087
21217,28.0, Bachelors,13.0, Never-married, Exec-managerial, Own-child, White, Male,40.0, United-States,0,-0.8766703580512144
21218,29.0, HS-grad,9.0, Married-civ-spouse, Adm-clerical, Wife, Asian-Pac-Islander, Female,35.0, Vietnam,0,-0.7932292767334485
21219,50.0, HS-grad,9.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,50.0, United-States,1,0.9590334309396364
21221,47.0, Some-college,10.0, Divorced, Other-service, Not-in-family, White, Female,45.0, United-States,0,0.7087101869863385
